dates,US_Mkt,US_SMB,US_HML,US_RMW,US_CMA,US_MOM,US_RF
1966-11-30,1.1455216186497494,1.164942297765831,1.189737341211122,0.9898474324561548,1.0040776471368031,1.4522337702029164,1.140974819801469
1966-12-31,1.1470107967539942,1.1876586725722649,1.1743897295094987,0.9983601203752777,1.0018686763131022,1.4677726715440875,1.145538719080675
1967-01-31,1.2404921766894446,1.2956168459090838,1.1982298410185415,1.0040507730614168,0.9702096261416082,1.3686980162148616,1.1504645355727219
1967-02-28,1.2501680156676223,1.3355218447630834,1.1711498466115224,1.0256378646822373,0.9607015718054204,1.4174236655921109,1.1546062079007837
1967-03-31,1.3000497194927605,1.362098729473869,1.1733750313200844,1.0320993832297354,0.9454264168137142,1.437692824010078,1.1591091721115967
1967-04-30,1.3506216535810287,1.367819544137659,1.1435713055245542,1.0586243373787396,0.9104456393916067,1.4466065195189404,1.162818321462354
1967-05-31,1.2921397359809703,1.3998265214704804,1.1537490901437226,1.039039787137233,0.925376947877629,1.4551414979841022,1.1666556219231798
1967-06-30,1.3232803036181116,1.4905352800617675,1.1645943315910738,1.0323899324995547,0.9031679011285659,1.543032044462342,1.1698055921023724
1967-07-31,1.3838865415238213,1.5388286231357686,1.1954560813782371,1.0160781715660618,0.9277340680392631,1.5262129951777024,1.1734319894378897
1967-08-31,1.3715699513042592,1.5505237206716007,1.213029285774497,1.0212601702410489,0.9406295715850088,1.5046933919456968,1.1770696286051474
1967-09-30,1.4142257767898216,1.587736289967719,1.183067462415867,1.0210559182070007,0.9315995276977926,1.5430630734403121,1.180836251416684
1967-10-31,1.370526200287016,1.595357424159564,1.142961475439969,1.0302454214708634,0.9074710999304199,1.5995391819282276,1.185441512797209
1967-11-30,1.375597147228078,1.595197888417148,1.1234168342099455,1.0435355874078376,0.8866900117420131,1.6201732373751014,1.189709102243279
1967-12-31,1.4175528602185343,1.686283687845767,1.119035508556527,1.032787170857537,0.887576701753755,1.6725048329423173,1.193635142280682
1968-01-31,1.360000214093662,1.7626723389051802,1.1723015987638177,0.9927150286282644,0.9447366413466969,1.5949006086937938,1.1984096828498048
1968-02-29,1.3090002060651496,1.7113785738430394,1.1860175274693543,0.9916230420967734,0.9682605837162296,1.5406739879982048,1.203083480612919
1968-03-31,1.31161820647728,1.6850233438058566,1.179020024057285,1.0019359217345798,0.9569319348867497,1.5896674208165478,1.207655197839248
1968-04-30,1.4303196541634737,1.7893262887874393,1.166876117809495,1.0224756081301387,0.9217168396829173,1.6715352929886,1.2128481151899568
1968-05-31,1.462930942278401,1.9133266006004086,1.176677877199095,1.0202261617922523,0.9050337648846565,1.7338835594170752,1.2183059317083116
1968-06-30,1.4730251657801217,1.9083519514388476,1.1845616189763286,1.0100239001743299,0.9299221934189846,1.7005929950762673,1.2235446472146574
1968-07-31,1.4329588812709024,1.8822075297041352,1.2494755956962313,0.9782081473188384,0.9633064001627263,1.686137954618119,1.2294176615212875
1968-08-31,1.4521605302799325,1.92549830288733,1.2620952992127634,0.972730181693853,0.9674486176834259,1.7178373481649396,1.234581215699677
1968-09-30,1.5106825996502138,1.979027155707598,1.265124327930874,0.9513301176965882,0.9758654206572717,1.706499621667051,1.2398899149271856
1968-10-31,1.5170274665687447,1.970121533506914,1.3018129334408692,0.9382968950841448,1.002604133183281,1.6805608274177117,1.245345430552865
1968-11-30,1.5994020580034276,2.017995486771132,1.2900966170399013,0.943082209249074,0.977539029853699,1.7096345297320383,1.2505758813611871
1968-12-31,1.5363856169180925,2.0906433242948927,1.2903546363633094,0.9264839623662904,0.9935706699432996,1.7115151277147438,1.2559533576510402
1969-01-31,1.5171807967066164,2.080608236338277,1.312161629717849,0.9124014061383228,1.007281945188517,1.7089478550231716,1.2626099104465907
1969-02-28,1.42857743817895,1.995095237824774,1.3242335167112536,0.9315618356672275,1.0153402007500254,1.6670786325751041,1.268417916034645
1969-03-31,1.4662918825468743,1.9869153473496923,1.3182744658860528,0.9184268137843196,1.0107711698466502,1.7329282385618208,1.2742526384484043
1969-04-30,1.4876997440320585,1.97082133303616,1.3189336031189958,0.9213657795884295,1.0118830181334817,1.753203498952994,1.281006177432181
1969-05-31,1.4862120442880267,1.9672738546366948,1.3285618184217647,0.9120599852145864,1.0272636400091106,1.7826573177354044,1.2871550070838553
1969-06-30,1.3795020195081462,1.8596639747880677,1.3140804946009674,0.9507313285876848,1.0116492326809723,1.7429040595499048,1.293719497619983
1969-07-31,1.282936878142576,1.7971792652351886,1.3328718456737612,0.9632809821250423,1.0314775576415194,1.7714876861265232,1.300576210957369
1969-08-31,1.3429783240396485,1.8095798021653113,1.281422992430754,0.9750330101069679,0.9894964210455095,1.8092203738410184,1.3070790920121558
1969-09-30,1.302957569983267,1.833285297573677,1.2401611720744838,1.0074041060425192,0.980788852540309,1.8549936492991963,1.315182982382631
1969-10-31,1.3688872230244202,1.9044167671195356,1.2002279823336854,1.0058929998834554,0.9609769177189947,1.774672424284541,1.323074080276927
1969-11-30,1.3170063972717945,1.8587107647086667,1.1869054517297815,1.0191707874819171,0.9639559461639238,1.8385606315587846,1.3299540654943671
1969-12-31,1.2823691290235464,1.789938466414446,1.1504674543616773,1.040879125255282,0.9439056624837141,1.9312240873893474,1.338465771513531
1970-01-31,1.1784972295726392,1.8450685711800108,1.1856717584651444,1.020373806487753,0.9805292021880821,1.9433907991399002,1.3464965661426123
1970-02-28,1.2389541374497155,1.7978348157578026,1.23345433033129,0.9983337322676175,1.0101411840941623,1.9457228680988683,1.3548448448526964
1970-03-31,1.2258212235927484,1.7543272132164638,1.2858761393703697,0.9879510614520343,1.0548904385495337,1.9400802717813814,1.3625674604683569
1970-04-30,1.090980888997546,1.6439800315051483,1.3681722122900732,0.9782691410498043,1.117023485380101,1.9259176857973774,1.3693802977706984
1970-05-31,1.0154850114789158,1.5716449101189216,1.418110498038661,0.9643777192468971,1.1575714378993989,1.874110500049428,1.3766380133488831
1970-06-30,0.9566884293142867,1.537854544551365,1.4293135709731664,0.9645705947907465,1.1904464667357417,1.982434086952285,1.3846225138263069
1970-07-31,1.0229869374657667,1.5269357772850503,1.44403550075419,0.9632201959580395,1.2131839942503941,1.9241505247958879,1.3918225508982036
1970-08-31,1.0689190509579796,1.5504505882552402,1.4594866806122597,0.9694811272317667,1.2113642182590187,1.7990807406841554,1.3991992104179642
1970-09-30,1.1135998672880232,1.6819287981392845,1.3792149131785854,0.9732621036279706,1.139530320116259,1.6386027386151287,1.4067548861542214
1970-10-31,1.0882097903138561,1.6065783879826445,1.3819733430049426,0.9916567573865391,1.1667650947670376,1.7960724617960426,1.4132259586305307
1970-11-30,1.1381586196892621,1.5421545946245405,1.4051904951674254,1.0084157565863716,1.1853166597738334,1.8477993486957687,1.419726798040231
1970-12-31,1.203261292735488,1.5882650170038144,1.419101881069583,1.0091216476159819,1.1886355464212002,1.8069629830895921,1.425689650592
1971-01-31,1.2614991393038855,1.7084966787910032,1.4382597564640225,0.988535566004616,1.1869714566562104,1.687884122503988,1.4311072712642496
1971-02-28,1.2792862771680704,1.7433500110383398,1.4189870757274046,0.993873658061041,1.1784252621682858,1.7015559838962704,1.4358299252594218
1971-03-31,1.3321208004151115,1.7810063712767679,1.3622275926983085,1.013949905953874,1.146607780089742,1.680797000892736,1.4401374150352
1971-04-30,1.3740826056281876,1.7745947483401714,1.372308076884276,0.9994504222987336,1.1548633561063884,1.702815441604431,1.4441697997972984
1971-05-31,1.3193941179241857,1.7536545303097575,1.353370225423273,1.012343332746387,1.1583279461747074,1.7178002174905498,1.4483578922167104
1971-06-30,1.3180747238062616,1.728226539620266,1.3263028209148076,1.0275284827375828,1.1381730399112675,1.7641808233627945,1.4537168164179122
1971-07-31,1.2587613612349797,1.7040313680655823,1.3281596448640882,1.0327688779995448,1.15661144315783,1.722369737849096,1.4595316836835839
1971-08-31,1.3064684168257854,1.7007937084662577,1.3642855872043915,1.0290509100387462,1.1869146629685652,1.7828249156475993,1.4663914825968967
1971-09-30,1.2953634352827663,1.7043653752540366,1.3240391623818621,1.0550858980627267,1.1685174856925524,1.8200859563846339,1.4718171310825052
1971-10-31,1.2381083714432681,1.676584219637396,1.3176837744024292,1.0693295576865736,1.1537941653728263,1.8284583517840032,1.4772628544675106
1971-11-30,1.232413072934629,1.6281309356898752,1.2946243083503868,1.0933894727345215,1.1492943681278722,1.855336689555228,1.4827287270290403
1971-12-31,1.339756251587235,1.680719564912658,1.2915172100103458,1.0884692201072161,1.1287219989383832,1.8427204000662523,1.488214823319048
1972-01-31,1.373116182251757,1.7867729694586467,1.3181224645365588,1.068985621067297,1.1319952927353045,1.8471429290264112,1.492530646306673
1972-02-29,1.4125246166823824,1.8044620218562875,1.2818740967618036,1.0901515363644294,1.125882518154534,1.8970157881101242,1.4962619729224396
1972-03-31,1.4214235217674815,1.7958006041513772,1.2605949867555577,1.1062857791026228,1.1239685178736711,1.9522189475441285,1.50030188024933
1972-04-30,1.425545649980607,1.7983147249971891,1.2655113072039044,1.1011968645187509,1.1139651980645955,2.008833297022908,1.504652755702053
1972-05-31,1.4433649706053646,1.7416678111597779,1.2309628485172377,1.127625589267201,1.093245445380594,2.0727141958682367,1.509166713969159
1972-06-30,1.4082912018196543,1.7353978070396026,1.2011735475831207,1.1471335119615236,1.089419086321762,2.112717579848494,1.5135432974396694
1972-07-31,1.3970248722050969,1.6878479071267174,1.2104225838995106,1.158834273783531,1.0829915137124635,2.170817313294328,1.5182352816617326
1972-08-31,1.442567883038983,1.628435660795857,1.266586191792448,1.1338034534698067,1.1149397633669813,2.0548956687644107,1.5226381639785513
1972-09-30,1.4261226091723387,1.5916330148618707,1.27291912275141,1.1522844497613647,1.0929754500286517,2.090856342967788,1.5278151337360786
1972-10-31,1.433538446740035,1.5516830261888377,1.2897216551717288,1.1520539928714124,1.0925382598486404,2.1065377655400463,1.5339263942710228
1972-11-30,1.4994812152900767,1.5431487695447992,1.3511124059579032,1.1287825022154099,1.12913829155357,1.9982617243912881,1.5396019219298258
1972-12-31,1.508777998824875,1.515063461939084,1.3205772655832546,1.1563247952694657,1.1042972491393914,2.0977751582659745,1.5452984490409662
1973-01-31,1.4591392026635366,1.4726416850047894,1.3562328517540025,1.1616438893277052,1.1145672135563878,2.175812394153468,1.5520977622167464
1973-02-28,1.3883709513343552,1.4134414892675968,1.3792888102338203,1.1556033411032012,1.1144557568350322,2.221939616909522,1.558461363041835
1973-03-31,1.3704609660621418,1.3800842701208818,1.4183226835634375,1.1437006266898384,1.122591283859928,2.302373831041647,1.5656302853118274
1973-04-30,1.2926187831898124,1.338543733590243,1.499025244258197,1.123800235785435,1.1530135076525319,2.4497257562283123,1.573771562795449
1973-05-31,1.2546157909640319,1.2583649639481875,1.5021731972711392,1.1451524402653583,1.1323745658655515,2.6231663397692766,1.5817977977657058
1973-06-30,1.235043784624993,1.2264024938639038,1.5235040566723894,1.1413734372124826,1.1348657899104557,2.7362248090133323,1.5898649665343112
1973-07-31,1.2972899913700926,1.3153166746690368,1.4445865465367598,1.1414875745562039,1.096053379895518,2.4169073738014766,1.6000401023201307
1973-08-31,1.2474740557014812,1.2921671011948617,1.4617771264405472,1.124936004725139,1.110521284510139,2.499565605985487,1.6112403830363715
1973-09-30,1.3067290733473016,1.33790981657716,1.4926206238084425,1.099962425420241,1.1310659282735767,2.324096100445306,1.6221968176410186
1973-10-31,1.2954912033165147,1.335100205962348,1.5185922226627095,1.0786231543670883,1.1619440281154454,2.4807401776153193,1.6327410969556853
1973-11-30,1.1304456240139908,1.2376378909270966,1.5794877707914843,1.048313843729373,1.1794893829399884,2.694828054943521,1.6418844470986371
1973-12-31,1.137002208633272,1.180335256577172,1.6464580522730432,1.0166547656487461,1.2069714855624905,2.974551207046659,1.6523925075600683
1974-01-31,1.1350693048785954,1.3042704585177751,1.7429404941362434,0.9863584536324134,1.2594747451844588,2.7124932457058484,1.6628025803576967
1974-02-28,1.1296209722151782,1.3063572912514037,1.7873854767367179,0.9669271920958548,1.2936065107789576,2.716019486925266,1.6724468353237714
1974-03-31,1.0978786228959316,1.3404532165530652,1.7857768298076548,0.9955482369818921,1.2989102974731512,2.689402495953398,1.6818125376015847
1974-04-30,1.0398008437447368,1.332008361288781,1.8038131757887121,1.0235231424410833,1.3221607917979206,2.743190545872466,1.6944261316335967
1974-05-31,0.9912421443418576,1.289250892891411,1.7664742430498857,1.075313413448602,1.3205741988477633,2.7363325695077854,1.7071343276208486
1974-06-30,0.9631899916569832,1.289250892891411,1.7800760947213699,1.0825180133187076,1.3617761138518132,2.801457284662071,1.7173771335865737
1974-07-31,0.8856531973285959,1.3149069856599502,1.8729960668658254,1.0474444296871814,1.4241454598662264,2.886061294658865,1.7293987735216796
1974-08-31,0.8028446233783723,1.319114688014062,1.9209447661775907,1.046187496371557,1.4604611690928153,2.9726431334986314,1.7397751661628098
1974-09-30,0.7083498112067378,1.3383737624590673,2.027365106223829,1.0001552465312085,1.5467744241862005,3.101061316865772,1.7538673450087285
1974-10-31,0.8223941308110226,1.2466951597306213,1.8303052178988728,1.0003552775805147,1.501453933557545,3.0858661164131296,1.762812068468273
1974-11-30,0.7853041555114455,1.2286180799145272,1.828474912680974,0.9664432336705351,1.5457468245974926,3.1528294111392947,1.772331253638002
1974-12-31,0.7582111621463006,1.1751731934382454,1.8297548451198504,0.960741218591879,1.5956744470319917,3.2455225958267904,1.7847375724134678
1975-01-31,0.8617828068954854,1.325595362198341,1.9801606933887024,0.9516141770152562,1.5817920793428133,2.795693164045197,1.795089050333466
1975-02-28,0.9096979309588744,1.3168464328078318,1.8910534621862107,0.9617012872916179,1.5479417288448771,2.779478143693735,1.8028079332498999
1975-03-31,0.9338958959223804,1.369520290120145,1.9366278506248984,0.9745880845413256,1.5287472514072007,2.724166528634229,1.8101994457762245
1975-04-30,0.9733996923198971,1.3615770724374483,1.915131281482962,0.9890119881925371,1.5081091635132036,2.760397943465065,1.8181643233376397
1975-05-31,1.0239191363512998,1.4010628075381342,1.8369939251984573,0.9792207695094309,1.498909697615773,2.747424073130779,1.8261642463603251
1975-06-30,1.0733744306370676,1.4194167303168839,1.8605074474409973,0.9508233671936575,1.5149480313802617,2.748797785167344,1.8336515197704026
1975-07-31,1.0026390556580849,1.4678188408206896,1.89195002330275,0.9552922370194675,1.5329759129536868,2.7606176156435636,1.8424530470653004
1975-08-31,0.9740638425718295,1.4267199132777102,1.8749224730930252,0.9654183347318739,1.519332427328399,2.757028812743227,1.8512968216912136
1975-09-30,0.9325687228782696,1.426862585269038,1.881484701748851,0.9718866375745774,1.5269290894650407,2.7658513049440057,1.8611086948461772
1975-10-31,0.9820881220631056,1.3665062979121576,1.8871291558540972,0.9678047136967641,1.561590379795897,2.7619791131170843,1.871530903537316
1975-11-30,1.008113457297778,1.3520213311542888,1.9246830260555938,0.9626753487141714,1.5882935752904068,2.7495502071080575,1.879204180241819
1975-12-31,0.9919836419810134,1.3516157247549425,1.9585574473141725,0.9617126733654572,1.5978233367421493,2.746250746859528,1.8882243603069795
1976-01-31,1.1126088528459046,1.437578484849357,2.1264058205489973,0.9439209889081962,1.635531967489264,2.8687335301694628,1.897099014800422
1976-02-29,1.1161692011750115,1.5522972479403359,2.249099436394675,0.9188126906032382,1.6983363950408517,2.879060970878073,1.9035491514507437
1976-03-31,1.1421759435623895,1.5316516945427294,2.2486496165073957,0.9137592208049204,1.7168482617467968,2.8845311867227412,1.9111633480565466
1976-04-30,1.1251575220033099,1.533642841745635,2.247300426737491,0.9177797613764621,1.697962930867582,2.8989538426563546,1.9191902341183842
1976-05-31,1.1100804112084655,1.516466041918084,2.2174113310618826,0.941183145291562,1.6738518572492624,2.8667754550028692,1.9262912379846222
1976-06-30,1.1550386678624083,1.4993299756444096,2.2324897281131033,0.9362889929360458,1.6894186795216808,2.8544483205463567,1.9345742903079561
1976-07-31,1.1426797541162805,1.508625821493405,2.2713350493822713,0.9258961851144557,1.6953316449000067,2.851308427393756,1.9436667894724033
1976-08-31,1.1362807474932293,1.4780007173170888,2.288824329262515,0.9218222418999522,1.6861768540175468,2.8270723057609093,1.9518301899881874
1976-09-30,1.1596881308915898,1.4799221182496012,2.2821867387076535,0.9309482820947618,1.6669544378817467,2.833857279294735,1.9604182428241352
1976-10-31,1.1316236781240132,1.4821420014269757,2.2792198959473335,0.9288071010459438,1.6622869654556778,2.8202547643541203,1.9684559576197143
1976-11-30,1.1356975233652598,1.522159835465504,2.3138640383657334,0.9174756544131834,1.6639492524211332,2.901478101567519,1.976329781450193
1976-12-31,1.199864433435397,1.5772620215093551,2.3652318200174527,0.9135305090992066,1.7003897410491562,2.9241096307597454,1.984235100575994
1977-01-31,1.1512699238812634,1.6706359331827088,2.466227218732198,0.9094196218082603,1.7321870292067754,3.0401967831009076,1.9913783469380675
1977-02-28,1.1288201603655788,1.6893470556343553,2.4783117321039856,0.907964550413367,1.7290690925542032,3.051749530876691,1.998348171152351
1977-03-31,1.1133553241685703,1.7114775020631656,2.5038383429446562,0.9045142851217962,1.7271671165523934,3.066397928624899,2.00594189420273
1977-04-30,1.1150253571548232,1.7217463670755446,2.590220765776247,0.8864239994193602,1.7466841049694357,3.196413200798595,2.0135644734007
1977-05-31,1.0987459869403629,1.7441290698475265,2.61171959813219,0.8897037682172119,1.7480814522534112,3.261300388774806,2.021014661952283
1977-06-30,1.150496922925254,1.780406954500355,2.5947434207443307,0.8981559540152755,1.7271044748263702,3.319351535694998,2.0290987206000923
1977-07-31,1.131053524927817,1.8126323203768113,2.5789154858777903,0.9032754429531625,1.7277953166163007,3.329641525455653,2.0376209352266126
1977-08-31,1.1112600882415804,1.8287647480281648,2.506705852273212,0.913121145281352,1.717428544716603,3.270373906302542,2.0465864673416094
1977-09-30,1.108259686003328,1.8571106016226016,2.494422993597073,0.9234394142230313,1.7033456306499266,3.337416571381744,2.055386789151178
1977-10-31,1.0597179117563824,1.8849672606469403,2.537077626787583,0.9211308156874738,1.6985762628841068,3.3334116714960857,2.065458184418019
1977-11-30,1.1021066282266376,1.9528260820302303,2.5462111062440185,0.9197491194639427,1.7097868662191418,3.4070800694361494,2.075785475340109
1977-12-31,1.1050823161228496,1.9842665819509169,2.5372993673721647,0.9292225353944212,1.6983312942154736,3.4602305185193534,2.085956824169275
1978-01-31,1.0386668689238663,2.0374449263472014,2.6205227866219714,0.9133328300391766,1.7241459298875488,3.435316858786014,2.0961780126077043
1978-02-28,1.024333266132717,2.1116079216662396,2.641486968914947,0.9151594956992549,1.7420770475583793,3.500587879102948,2.1058204314656996
1978-03-31,1.0535267642174992,2.1903708971443905,2.675033853420167,0.9107667301198985,1.7748280960524767,3.548545933046659,2.116981279752468
1978-04-30,1.1365446732378381,2.1833617102735285,2.581942675321145,0.9347198951220519,1.751222882374979,3.578708573477555,2.1284129786631314
1978-05-31,1.1565478594868241,2.2835780127750835,2.565676436466622,0.938926134650101,1.757177040175054,3.6807017678216654,2.1392678848543136
1978-06-30,1.1370022006614968,2.320115260979485,2.5805573597981284,0.9257811687649996,1.7570013224710364,3.7830252769671078,2.1508199314325274
1978-07-31,1.195103013115299,2.323827445397052,2.552429284576329,0.9396678862964745,1.7432967121557623,3.9434255487105134,2.1628645230485493
1978-08-31,1.239919376107123,2.4395540521778254,2.5401776240103624,0.953387037436403,1.7504442286756008,4.0562075194036336,2.1749765643776215
1978-09-30,1.2221885290287913,2.4319914346160743,2.587678945579356,0.9465226507668609,1.7819522247917616,3.9292482240463,2.188461419076763
1978-10-31,1.0766258752214621,2.186846698006774,2.6228713792392355,0.9480370870080879,1.800662723152075,3.5995842980488155,2.2033429567264844
1978-11-30,1.1058024364399637,2.249171828899967,2.564905921758048,0.9596031394695865,1.7786946379296198,3.7982813513011098,2.2187663574235694
1978-12-31,1.1155334978806353,2.2736878018349764,2.5087344820715467,0.9787952022589783,1.753970782462398,3.9141289325157937,2.2360727350114735
1979-01-31,1.1627205648409862,2.3614521509858064,2.5649301344699493,0.9544232017227298,1.7813327266688117,3.864419495072843,2.253290495071062
1979-02-28,1.121327712732647,2.37420399260113,2.595196310056695,0.9436382195432629,1.7995023204808334,3.823843090374578,2.269739515685081
1979-03-31,1.1850191268158614,2.4497036795658462,2.5783275340413265,0.9498662317922484,1.8043609767461315,3.933969771377366,2.28812440576213
1979-04-30,1.1843081153397719,2.5082515975074697,2.6059156386555684,0.9611696399505761,1.8085110069926476,3.965048132571247,2.306429401008227
1979-05-31,1.1581349059907629,2.5200403800157547,2.6559492189177556,0.9529035810470011,1.793681216735308,3.95632502667959,2.3253421220964947
1979-06-30,1.2027230998714071,2.5452407838159123,2.6952572673577384,0.9365136394529927,1.7857890193816726,3.9895581569036986,2.344177393285476
1979-07-31,1.2125854292903526,2.5768017695352294,2.7405375894493482,0.9349215662659226,1.7963251745960245,3.9460719729934484,2.3622275592137743
1979-08-31,1.2796414035301091,2.6267917238642133,2.699703579366553,0.9488518976032848,1.7702784595643823,3.9362067930609648,2.3804167114197203
1979-09-30,1.2691483440211622,2.6194367070373934,2.6756762175101905,0.9568222535431523,1.7803690467838993,4.145612994451808,2.400174170124504
1979-10-31,1.1663473281554482,2.528542253303196,2.625105936999248,0.9666775227546468,1.7851760432102157,4.234743673832522,2.4210556854045873
1979-11-30,1.227114023952347,2.5899858300584637,2.5392649728593724,0.9684175422956052,1.7498295575546534,4.571405795902208,2.4450241366900927
1979-12-31,1.249079364981094,2.702391215083001,2.4877178939103275,0.9626070370418316,1.731981296067596,4.789461852366743,2.4682518659886488
1980-01-31,1.3179036379915523,2.7534664090480696,2.5337406749476683,0.9448950675602619,1.7676601107665884,5.148671491294248,2.487997880916558
1980-02-29,1.3018252136080553,2.7091355998623956,2.549449867132344,0.9351626483643912,1.8217505101560458,5.553357070509977,2.510141062056715
1980-03-31,1.1338897610526162,2.5211215892319454,2.522425698540741,0.9514344784459317,1.797339053319955,5.021345463155121,2.5405137689076014
1980-04-30,1.1789051845664051,2.546080692965342,2.5489111683754184,0.9324057888770131,1.8074041520185467,5.000255812209869,2.5725242423958368
1980-05-31,1.240915597274598,2.59980299558691,2.56012637751627,0.936135412032521,1.7985478716736558,4.944252947113119,2.5933616887592432
1980-06-30,1.2788876145512007,2.6382800799215964,2.537597265394127,0.9351992766204885,1.781821376467091,5.022866568972217,2.6091811950606747
