Mkt-RF.x,SMB.x,HML.x,RMW.x,CMA.x,Mom,RF.x,Mkt-RF.y,SMB.y,HML.y,RMW.y,CMA.y,WML,RF.y
1.3357743219197449,1.2254921683897826,0.946716181882122,1.110917678820082,0.865035733467669,1.0036638587601383,1.0723311550829875,0.8892556258324351,1.0028927872820783,1.0106479684419774,1.1106409591085444,0.9967555088970851,1.0465185910118995,1.0723311550829875
1.3089168677498622,1.2164514237376336,0.9826623086555911,1.109616833087034,0.8842499523914734,1.0000573631660266,1.0757253881510032,0.8132381394085191,1.0272926741056134,1.0267181486194716,1.125135405258997,0.9956549034530521,1.0633757080783224,1.0757253881510032
1.3196589642817642,1.157338159245127,1.0245717117328008,1.1268671864935618,0.9062071197435155,0.9737133878264247,1.0789202790475225,0.8018738093294694,1.0369459311337517,1.0566652249874238,1.1697262885868722,1.0075834743183258,1.0865061254671768,1.0789202790475225
1.3226544732615624,1.159435957327273,1.0371917430889028,1.11651377441407,0.9103983243619835,0.9748127832697258,1.0817163663495237,0.865974734735993,1.0395425569810177,1.0593615865351664,1.1556273642073707,1.0162458473969784,1.0805886517031391,1.0817163663495237
1.2989763459069854,1.131961980326518,1.0707232262976953,1.1159135943420377,0.9210414844604633,0.9687947109441627,1.0849112572460429,0.8185686123387226,1.062282043950507,1.0637519348364592,1.1690370511172883,1.017644868310686,1.1332759739821456,1.0849112572460429
1.3359830715360812,1.1255414125235952,1.0654091314739265,1.1281385639646067,0.9129085012302743,0.9829934303439757,1.0880064621533454,0.7833558565829781,1.0398319151129152,1.0503626977174432,1.1695369261589392,1.0301661488643576,1.137267995251683,1.0880064621533454
1.311895276006991,1.1213325677495405,1.0549546735700677,1.1648561468997696,0.8969823506800151,0.9776793355202069,1.0906030880006115,0.840208668175761,0.9882227813796849,1.0179428064613318,1.1491301163812766,1.0437731522705747,1.0887078046363061,1.0906030880006115
1.3237250277605683,1.1264196067980978,1.0528524654781974,1.1818115875491828,0.8908636696718379,0.9918780549200198,1.0931997138478773,0.8094401345041244,0.9849173243709584,1.0081954550064518,1.1479293958047578,1.0489596789578748,1.112228999677652,1.0931997138478773
1.3338733588123834,1.1467123100658603,1.0316288290265707,1.1954185909553998,0.8820247210046335,1.0186173521096413,1.0954970728965607,0.7508571770718266,0.9700067116352041,1.019333199416908,1.1447242648558096,1.0327286658474575,1.1230700228555268,1.0954970728965607
1.3743432913660967,1.185067263942324,1.0167182162908164,1.1883939760184352,0.8646750826695205,1.0153118951009148,1.0977944319452442,0.7531545361205101,0.9438680540255093,1.0071593984851992,1.1438238596126453,1.044756046060176,1.1174542840698911,1.0977944319452442
1.3895274266911366,1.2012358451039078,1.0415083850980351,1.1826776690223262,0.8727424537472793,1.0588501971153983,1.1005905192472454,0.7553521196639973,0.9558954342382278,1.0048567494225236,1.1635284428869808,1.0491463943614687,1.115452281399218,1.1005905192472454
1.3987844479538136,1.2219204362967404,1.098739018552307,1.165938345018028,0.9013299105991918,1.1060200015917883,1.1028878782959288,0.7544517144208331,0.9692064482979003,1.0201393729536805,1.1614262347951105,1.0546313245920385,1.12232858533865,1.1028878782959288
1.4000836036854336,1.1866040911691729,1.1609623617324387,1.1609258031944838,0.9413195588153502,1.136549206626611,1.105085461839416,0.7859503814802041,0.9749896930536276,1.0272142866256424,1.154905017804845,1.0537309193488744,1.116310513013087,1.105085461839416
1.4228230906549229,1.1872039112411403,1.1732861114212707,1.157820988241005,0.9499819318940028,1.1732667895617739,1.107582342038003,0.8813514662434572,0.9755895131255952,1.040525300685315,1.1622777721342583,1.0728470365411045,1.0910952638720233,1.107582342038003
1.3918482863554924,1.178667580218854,1.1990513193072971,1.1216755416046518,0.9640820562727844,1.1765613565112039,1.1099794666377245,0.9709179096025001,0.984152743786083,1.0643394787845697,1.141666818230134,1.095488767021929,1.0795286275005578,1.1099794666377245
1.4202413608567102,1.1972930443420189,1.1643563495104101,1.1214755216019847,0.954031720419283,1.1794571596232295,1.1121770501812118,1.0032882896329507,1.0388303050767786,1.058522593463005,1.1137816147405983,1.1072196898976276,1.0869013818299709,1.1121770501812118
1.423336565764013,1.1982925446751023,1.1901215573964365,1.1121320065988323,0.9657626432949816,1.2242393023951226,1.114673930379799,0.9672465182856852,1.030596500149675,1.0491790784598525,1.1024172846615485,1.1183574343080838,1.1098363531124669,1.114673930379799
1.4199307726291799,1.207252286046574,1.2221046032494873,1.090295311989658,0.9857613298016707,1.2561254912574444,1.1170710549795204,1.005793927897924,0.997453281556421,1.0561546921962777,1.1029171597031995,1.1348211603387488,1.1206773762903417,1.1170710549795204
1.4564555473115521,1.2097491662451612,1.2175944477716014,1.079133247283466,0.9852612047599886,1.2815982872304754,1.1195679351781076,1.0527729290919188,1.0099745621100926,1.0719296113116399,1.101916659369616,1.128903686574711,1.1106270404368404,1.1195679351781076
1.4552548267350334,1.239890323157148,1.2131847392829014,1.0859102315624896,0.9844608845892194,1.3151297704392677,1.1221645610253734,1.021591811608344,1.024370442393825,1.0748254144236653,1.1190687181871817,1.1109433611977184,1.09986938378388,1.1221645610253734
1.4692563463708468,1.2557636723134382,1.1975633583799445,1.0854101065208075,0.9904429562667669,1.2880668508895787,1.1243621445688607,1.0310469703790992,1.009764290004463,1.0787178291390092,1.1215655983857689,1.1042208154368915,1.1095226408120185,1.1243621445688607
1.4501754585580549,1.2414618876025785,1.1948597068056297,1.102660459927335,0.9808975434232354,1.2398215382615843,1.1268590247674477,0.9355267685216868,1.046289064686835,1.0832077344118611,1.1361586006886688,1.0704571852840823,1.0665107502187274,1.1268590247674477
1.4665408126443191,1.2550688910087955,1.2005435232739274,1.1107278310050939,0.9777927284697567,1.2624632687424087,1.1291563838161314,0.9913398333408995,1.0471886599296711,1.1112119308214585,1.1190124418536984,1.069456684950499,1.0758668451427524,1.1291563838161314
1.4948366817991663,1.2534676096418216,1.2211301568823156,1.0873568446818536,0.992188608753489,1.262563263742742,1.1316532640147186,1.0883757958524938,1.0517781122634784,1.1499517591373891,1.087728151813932,1.1173893387058016,1.0971389804182923,1.1316532640147186
1.4689032997726619,1.2796225671186727,1.206625470679434,1.112439625049317,0.9818351966739974,1.2596590505953522,1.1337510620968645,1.0848696565232063,1.062223370125017,1.1623742791359464,1.0917201730834694,1.1352292568341327,1.1102526195636755,1.1337510620968645
1.4199231175509435,1.2693701906543216,1.2197391098248171,1.118620484124398,0.9944552280300997,1.2463711562684168,1.1364474236446072,1.0531725697799517,1.0790804871914397,1.179821192739667,1.0958117909867229,1.13662827774784,1.0953420068279212,1.1364474236446072
1.426700101829967,1.2587136104657926,1.2363995507179244,1.1274811125565944,1.0057907376938453,1.2504627741716705,1.1391437851923496,1.0852524632433633,1.0829729019067835,1.189177287663692,1.0839416184162354,1.15122128005074,1.0859984918247687,1.1391437851923496
1.4324833465856943,1.2338059747596077,1.2382977480010047,1.1365399570449406,1.0128656513658074,1.2287282820256644,1.1422389900996521,1.0779256878569026,1.0756461265203228,1.2020935129302384,1.0716665875406228,1.1694540483117999,1.08769704846035,1.142338676088869
1.401714812914058,1.2285924077067203,1.2549581888941117,1.1469852149064792,1.0278527811740557,1.2203936452356068,1.1453341950069547,1.0961584561179623,1.0667062849508484,1.2096647784265564,1.0726660878737062,1.1838499285955322,1.0918882530788183,1.1454338809961715
1.429524513553325,1.210122891423059,1.2609402605716593,1.138247148963194,1.0291519369056756,1.222291842518687,1.1481302823089559,1.0980566534010425,1.070797902854102,1.2185254068587528,1.0828144189255213,1.1740015925407177,1.0813327391393017,1.1482299682981727
1.4688413759302756,1.2224466411118908,1.232335003561325,1.1433341880117511,1.0147487065949319,1.237574466049844,1.1518234541465735,1.1086998134995223,1.0612524900105706,1.2098882134630893,1.0993765072244996,1.1676816637958984,1.0821324193098658,1.1519231401357901
1.4454703896070353,1.2486015985887422,1.2130502421494578,1.147824093284603,1.0243029193997437,1.250688105195227,1.1555166259841911,1.0767962644865139,1.0744648214827055,1.213581385300707,1.101773631824221,1.1656796611252254,1.0912903570946315,1.1556163119734078
1.4587814036667077,1.224923471234165,1.1954970829018685,1.1509192981919056,1.018083619585827,1.2647882295740087,1.1593094242228874,1.1015864332937326,1.0566063031813924,1.2199609922647459,1.0998718245346248,1.1772128969388984,1.1029224413243393,1.159409110212104
1.4175426556501103,1.2261227518096471,1.1859516700583372,1.1584905636882237,1.0135734641079408,1.2627862269033356,1.163002596060505,1.0413055024088027,1.0494809782388037,1.226042462580614,1.1042621728359177,1.181304514842152,1.0967031415104225,1.1631022820497217
1.426105886310598,1.225822706800645,1.1912376744875748,1.1613863668002493,1.0167683550044602,1.297187653620668,1.1673929443617979,1.048281116145228,1.045272133464749,1.220225577259049,1.0990486057830302,1.1922444548804862,1.1036787552468477,1.1674926303510145
1.443945804438929,1.1981431376939027,1.1993050455653336,1.1698504452123786,1.0083328761833585,1.278819996262483,1.1715841489802659,1.0006652622035646,1.0614407146263327,1.221724453382785,1.1051300760988982,1.190142246788616,1.0869394312425495,1.1716838349694827
1.4796024816469637,1.1924268306977936,1.2096513376194777,1.1753353754429483,1.0051277452344103,1.2753138569331954,1.1755761702498033,0.98798520904619,1.0700039452868204,1.227805923698653,1.1144861710229232,1.1767530096696,1.095105993908943,1.1756758562390202
1.5011682595615243,1.1846970326358524,1.1989947574309487,1.168814158452683,1.0069261271757897,1.2789073924433256,1.1801656225836106,1.0419050510356205,1.03902914098739,1.211371617235228,1.1389836426233106,1.1753520287539718,1.0884841176000561,1.1802653085728272
1.5220487371408793,1.1802873241471523,1.2212453663657685,1.162997273131118,1.0170744582276048,1.2970419626388083,1.1845559708849034,1.0709782985213276,1.0207633321804974,1.2042462922926394,1.1296401276201582,1.180538555441272,1.0974438589715279,1.1847552138456794
1.550636193992792,1.1597784475156119,1.2379058072588758,1.1700721868030801,1.0179740534704407,1.2926322541501083,1.1899414431612412,1.0506735451809632,1.0313075460561685,1.205944848928221,1.1374098648845188,1.161355736024498,1.1061062320501804,1.1901406861220172
1.5774728479463516,1.188851695001319,1.2149441956215288,1.1643558798069709,0.9933739366022081,1.3211225245497358,1.1946304326473727,1.0332221515672073,1.0404654838409342,1.2132183328947195,1.1613216849308317,1.1379847497012578,1.1254185430825534,1.1948296756081487
1.613997622628724,1.2098301013865107,1.1978997610122701,1.1707354867710098,0.9763295019929495,1.346205304917199,1.1991203379202247,1.080201152761202,1.0307181323860541,1.195156190076311,1.146309564810328,1.1461513123676512,1.1153682072290518,1.1993195808810007
1.6194825528592935,1.2279646715819934,1.22473641496583,1.157143533251543,0.9925964744568215,1.347104900160035,1.2038093274063562,1.0465409512685668,1.0542393274274,1.1796363784182742,1.1590283372181027,1.151536784643989,1.1090482784842326,1.2040085703671322
1.6524336529989796,1.2087818521652194,1.2171073878013388,1.1695660532501,0.9961900099669517,1.3738441973496565,1.2081001088235124,1.051727477955867,1.0459046906373424,1.168170900308996,1.175983777867516,1.1361185319156084,1.1449944052577017,1.2082993517842884
1.6371169488870865,1.1672304250069843,1.2095791213805474,1.188878364282473,0.9956898849252694,1.4142180914879297,1.2127890983096439,1.0284588510165127,1.0459046906373424,1.1680708953086627,1.1791786687640353,1.130201058151571,1.1700771856251648,1.2129883412704199
1.6759529726722846,1.155360252436497,1.2190342801513026,1.1804428854613713,1.007321969154977,1.4077975236850069,1.2169803029281119,1.0456109098340782,1.0285550523022293,1.1640628739111238,1.1511906322238665,1.1568429890979919,1.1804234776793092,1.2171795458888879
1.6862002891238341,1.162335866172922,1.2275975108117902,1.1698873715218547,1.0365894668355453,1.4327827763789156,1.2218683370008878,1.0748784075146465,1.0290549273438805,1.1763866235999558,1.1325173669582453,1.1650095517643853,1.1554133146751413,1.2220675799616638
1.7085486927875957,1.1368129089418362,1.2307924017083096,1.1676849479666547,1.058840075770365,1.4384665928472131,1.226159118418044,1.077574769062389,1.0467966088200376,1.1890066549560578,1.1367085715767133,1.1597959847114978,1.14536297882164,1.22635836137882
1.7217610242597305,1.1544563441144313,1.216287715505428,1.1697827460488008,1.0407779329519564,1.4442498376029407,1.2300515331333879,1.0785742693954725,1.0583298446337106,1.1885065299143758,1.158470063358226,1.1438698341612386,1.1512456419797954,1.230250776094164
1.729034508226229,1.1694434739226796,1.226139031555802,1.1811182557125464,1.031131555900151,1.4252708710051378,1.2339439478487317,1.0933643548681078,1.0553253356134118,1.1839963744364896,1.145891281151366,1.1567860594277848,1.1656415222635277,1.2341431908095077
1.749425197873963,1.2147036053275442,1.1863581615439576,1.1818180108268197,1.009192648381397,1.4161292130878544,1.238533400182539,1.1252505437304294,1.0746376466457848,1.1852955301681098,1.1384637653225695,1.1698009965052796,1.1667409177068289,1.238732643143315
1.77275102317746,1.2455237476674306,1.1741843606122488,1.1844146366740858,1.0070904402895269,1.4316087839362408,1.242724604801007,1.1116585902109626,1.0924775647741158,1.1870939121094892,1.150095849552277,1.157525965629667,1.1808410420856104,1.242923847761783
1.7612855450681817,1.210207402539863,1.1895654626505512,1.2180428176540696,1.0179314634674017,1.441559114789409,1.2467166260705445,1.1094561666557625,1.0808097599064337,1.2015883582599418,1.165181486970318,1.1588251213612872,1.1850322467040786,1.2469158690313205
1.6997292393690762,1.1734396783476484,1.232816504644866,1.249832140143477,1.0436966713534281,1.44035839421289,1.2512065313433967,1.0732070339806414,1.0778052508861349,1.2148006897320767,1.1806610578187045,1.152807049035724,1.1594066990651057,1.2514057743041724
1.7269552256226675,1.1983273938554273,1.2285072330567677,1.2449200957824564,1.0190965544851953,1.4397582141408574,1.25529814924665,1.0698012408458086,1.0878545867391365,1.2039419463972008,1.1871400239164136,1.1419483057008482,1.1809724769796663,1.255497392207426
1.7759358478442895,1.1849381567364112,1.1967069205069698,1.2581324272545913,0.9971576469664415,1.4663027693629698,1.259688497547943,1.0882303763141759,1.0583227841330984,1.2052411021288207,1.1920280579891895,1.142348225722175,1.1951711963794793,1.2598877405087188
1.7844990785047772,1.145365381616588,1.246449012401784,1.2720353324235827,1.0264251446470096,1.5047539557372223,1.263879702166411,1.071796069850751,1.077733177652922,1.2083363070361233,1.20947497159291,1.1383402043246362,1.2161496027646712,1.2640789451271868
1.8451237003212122,1.1066245533001575,1.2584763926145024,1.2888924494900056,1.0190983692605486,1.4823038268996305,1.2679713200696645,1.1006750294011278,1.0574284243125576,1.2209563383922255,1.2170462370892283,1.133327662501092,1.2304469074654956,1.2681705630304405
1.8279775414862416,1.1381232203595286,1.26703962327499,1.2926852477287019,1.0341840066785897,1.4883852972154985,1.2725607724034718,1.0813902679892606,1.0555266170229614,1.233082518190066,1.247090358437605,1.1198370723185929,1.2457295309966525,1.2727600153642475
1.8766724630250002,1.1197555630013436,1.250401982121967,1.3031305055902405,1.0314803551042748,1.5076976082478715,1.2770506776763237,1.0405682734690056,1.08031678583018,1.2512170883855487,1.2710021784839178,1.1121072742566516,1.270714783690561,1.2772499206370997
1.8717604186639796,1.0940274144286124,1.3009049642950736,1.3084165100194778,1.065108536084259,1.4870866543437469,1.2809430923916676,1.0493297791375782,1.0811164660007442,1.2491148802936785,1.2604466645444012,1.1099048507014515,1.2732116638891482,1.2811423353524436
1.8201512849307493,1.0896177059399124,1.338008052246576,1.3168805884316073,1.081572262114924,1.4966408671485587,1.2852338738088238,1.0396834020857728,1.0679299041965686,1.2659719973601014,1.2805433662435235,1.1193600094722067,1.285337843686989,1.2854331167695998
1.8597565395231088,1.0305044414474056,1.3373078071321824,1.3454680452835197,1.0724306041976406,1.5446688361591403,1.28952465522598,1.0406829024188562,1.044865964598017,1.2651716771893322,1.2939530531534413,1.12005976458648,1.321476890302862,1.289723898186756
1.924982324440816,1.0758601431682029,1.2974228734332676,1.3340025671742417,1.0428988015916028,1.4916899113682536,1.294412689298756,1.1123521891092158,1.0354215057700173,1.2597570444878334,1.2852149872101561,1.119859744583813,1.3138478631383708,1.294611932259532
1.9651641140736478,1.0881838928570349,1.309450253645986,1.339785811929969,1.0482842738679405,1.5175525708939808,1.2981058611363736,1.1516690514861663,1.0020715260884632,1.2661366514518724,1.2852149872101561,1.1353393154321993,1.310943649990981,1.2983051040971496
2.0359021285789893,1.0592698826923925,1.3179143320581155,1.3357777905324302,1.022658726228968,1.5549446901110437,1.3023966425535298,1.1582473668462887,0.9531963583063265,1.2638340023891967,1.309810034065536,1.1105341965132283,1.3877194887930306,1.3025958855143056
1.9935164120825515,1.1330778098371124,1.3315213354643325,1.3266361326151468,1.0222586462076282,1.5291139300765222,1.3064882604567833,1.0863216272746998,0.9935702524445997,1.2637339973888635,1.3048979897045156,1.1311208301216165,1.3962827194535183,1.3066875034175593
2.0456343663446583,1.1583556170213811,1.3316213304646656,1.312638622971293,1.0132179015554792,1.5434112347773463,1.3108786087580762,1.1316773289954971,0.9374230918215987,1.2488233846531092,1.3351361727651254,1.1094885299945028,1.4703692628062166,1.3110778517188522
2.006893538028228,1.1535440600241589,1.35083554938847,1.3247648027691337,1.0318433656786439,1.5395036099463293,1.3150698133765442,1.056091342038902,0.9654272882311961,1.261344665206781,1.3574845764288872,1.1259522560251678,1.4434090812234335,1.3152690563373202
2.036258146658132,1.1019349262909288,1.3585060556926898,1.3561665659086652,1.0484054539776222,1.542499118926128,1.318962228091888,1.0326179858532598,0.91434449800188,1.2422637773939889,1.3831523231774652,1.1081955344359087,1.4881912239953268,1.319161471052664
2.049371785803515,1.0819362797842387,1.3924242738961505,1.3695762528185829,1.0672272082182097,1.5814313289279154,1.3237507448236854,1.0249889586887686,0.8757076143869618,1.2402617747233158,1.3976467693279175,1.0924725739706724,1.549944620270809,1.3239499877844612
2.0508706619272505,1.0677359303830973,1.3780210435854068,1.3752600692868806,1.0585900148225462,1.5824308292609988,1.3280415262408414,1.0628626111168502,0.8762074894286127,1.2509049348217955,1.3806023347186591,1.1191145049170936,1.4998085507770118,1.3282407692016174
2.1188096449354434,1.0673358503617576,1.3765199174591396,1.3657146564433493,1.0338874021821745,1.571066499181949,1.3319339409561852,1.1212258544137652,0.88079694176242,1.2684501140375444,1.3640663660785597,1.1207132262807906,1.4791975968728874,1.3321331839169612
2.1653114785868635,1.0612171693535806,1.3867672339106891,1.3592940886404266,1.0290758451849524,1.5923386344574886,1.335826355671529,1.1492300508233624,0.8830943008111034,1.299367216672266,1.3858278578600722,1.1174077692720643,1.524935488546741,1.336025598632305
2.172584962553362,1.0610171493509135,1.3945369711750497,1.3371507239547369,1.0268734216297524,1.6000091407617085,1.3401171370886855,1.154714981053932,0.8877832902972349,1.2914358463459858,1.4071978835962649,1.0981230078601971,1.537259238235573,1.3403163800494613
2.141403845069787,1.0294232777597347,1.4351989528939395,1.3461104653262086,1.0519562019972155,1.6185364453755922,1.344109158358223,1.150807356222915,0.8941628972612738,1.3049441963707782,1.4208048870024816,1.0917024400572743,1.5559828522336754,1.3443084013189988
2.1727086948981995,0.9924480416348395,1.4115208255393625,1.3443088433795802,1.0225273913064035,1.6888084983609237,1.3482007762614765,1.1428759858966349,0.8631880929618434,1.2978188714281895,1.4356934994962323,1.0868908830600523,1.5734297658373961,1.3484000192222525
2.147801059192015,0.9380974468847582,1.401672489484548,1.3642095050859164,1.0271168436402105,1.7249475449767968,1.352192797531014,1.1439753813399358,0.8353028894723077,1.296818371094606,1.4475232512498095,1.0563285774774123,1.6222199300068283,1.35239204049179
1.9724948372919655,0.8864883131515279,1.4350105490950584,1.3957081721452875,1.0839696552329934,1.7437692992173845,1.3564835789481702,1.0155736665354116,0.8423778031442697,1.2805873579841887,1.4675219377564988,1.0856931861073162,1.627903746475126,1.356682821908946
2.0321778394531393,0.8776493644843235,1.4018673305018043,1.3750972182411632,1.0544378526269556,1.7366439742747959,1.3610730312819774,0.9796355597297826,0.8537133128080154,1.254140707969205,1.462609893395478,1.115349071014827,1.5903057160598075,1.3612722742427534
2.1010507037395145,0.8419185545285246,1.3796217215544844,1.3824699725705765,1.057333655738981,1.6815540079568359,1.3642679221784966,1.0687447348015584,0.8154920999878177,1.2849608503090915,1.4368817448227467,1.115049026005825,1.561082857382904,1.3644671651392726
2.1602625633713606,0.8482981614925635,1.3478214090046867,1.3719144586310597,1.045868177629703,1.693087243770509,1.3673631270857993,1.1085422046756244,0.8094740276622546,1.2974821308627633,1.4293534784019553,1.0914732894771193,1.5510325215294027,1.367562370046575
2.220039767407221,0.8328799087641829,1.3023008937028773,1.3622680815792543,1.0117941972959514,1.7798152472803332,1.3711559253244954,1.1331372515310045,0.7924295930529961,1.2740087746771211,1.4519952088827799,1.086460747653575,1.6064672284175034,1.3713551682852714
2.2544411941245537,0.8251501107022416,1.2611663503443222,1.3352051620295653,0.9405129952909879,1.8098593686287097,1.3746498145787514,1.1344364072626247,0.7960231285631264,1.2463292055703787,1.461945539735948,1.067685592327241,1.652205120091357,1.3748490575395271
2.2127855188557213,0.7734356750155629,1.2747733537505392,1.3242453217932233,0.9803104651650539,1.8087587631846769,1.378143703833007,1.1103486117335346,0.8153354395954993,1.2267385558053745,1.4857597178352029,1.0713787641648587,1.6465893813057213,1.378342946793783
2.246703737059182,0.7291702587175475,1.2479158995806565,1.2801889355963034,0.9665157541428646,1.795774835626382,1.3824344852501633,1.1476443964772316,0.8220130943487398,1.2466392175117107,1.4583885210390708,1.0726779198964789,1.5811971625386692,1.3826337282109393
2.289092503550968,0.7741436243602786,1.2729986799481199,1.2537422855813198,0.9758718490668896,1.700584648622633,1.386127657087781,1.1917569710955525,0.8560279729360174,1.2836459431408065,1.440020863680886,1.0724778998938118,1.5153778215013753,1.386326900048557
2.264184867844784,0.8110539783803759,1.2960313790586926,1.264286499456991,1.0084358399401523,1.6463396337702374,1.3895218901557966,1.1483274131682166,0.8889790730757033,1.2756137714435423,1.4542195830806988,1.0795528135657737,1.529280726670367,1.3897211331165726
2.3107821532215658,0.8334023820441375,1.2595748420480775,1.2782880190928045,0.973947909481479,1.6939862872375904,1.393513911425334,1.1925356678325367,0.926371192292766,1.274913526329149,1.4644668995322483,1.039251516792248,1.5710942294837773,1.39371315438611
2.2754658080939985,0.8583876347380461,1.2515426703508132,1.2824792237112725,1.0048650121162006,1.7096627666225979,1.3973067096640304,1.2224827442004889,0.9346369367097986,1.275713206499713,1.4612617685833,1.0329315880474288,1.5893269977448368,1.3975059526248064
2.261569702901887,0.8392048153212721,1.23876133598608,1.279474714690974,1.008857033385738,1.7392215688641424,1.4011991243793742,1.2365828685792706,0.9553215279026313,1.2654608300353618,1.450605188394771,1.0090486475840967,1.6333438831616112,1.4013983673401502
2.233067342429175,0.8647750914328022,1.204480402009206,1.2711400779009163,0.9986046569213868,1.8017267742155396,1.405091539094718,1.253144956878249,0.9559213479745988,1.2459721534514991,1.4515047836376072,0.9804433905737623,1.6661014473997835,1.405290782055494
2.2925619142148146,0.7916666196121639,1.1743304250583226,1.2512434461864597,0.9867344843508993,1.8551727499211654,1.408983953810062,1.2840620595129704,0.9182194807905872,1.2082702862674877,1.4714054453439434,0.9456448850310667,1.7271965467595942,1.409183196770838
2.3257065128071166,0.8490861104796503,1.1070147177734557,1.2066644027884923,0.9717223642303957,1.910418224147144,1.4125774893201921,1.3269299597401463,0.8904370997781357,1.0940932412050886,1.5147522498473092,0.8582334280200972,1.8506523506865125,1.412776732280968
2.4000715947624234,0.9032901644931625,1.016104842413613,1.1255628013514507,0.9197972913654763,2.0344925392490705,1.416967837621485,1.400273353964356,0.8328079869414993,1.0321114488492071,1.5509877424294045,0.7913454824784655,1.92733557545747,1.417167080582261
2.3515114041470464,0.9451036673065728,1.011594686935727,1.066979843919153,0.9663945767422586,2.0531180033722354,1.4210594555247384,1.3362680239884435,0.9004666354153141,1.0136419325655457,1.547280880498078,0.7720607210665984,1.9581557177973563,1.4212586984855144
