dates,ExUS_Mkt,ExUS_SMB,ExUS_HML,ExUS_RMW,ExUS_CMA,ExUS_MOM,ExUS_RF
1994-03-31,1.0546116235127228,1.0822914291622177,1.1970033111026852,1.1005519107113577,1.1464019262012577,1.1000350102830896,1.1461946134561956
1994-04-30,1.0889919624392375,1.0865123657359503,1.2082551422270504,1.0875653981649638,1.1632540345164162,1.0898046846874567,1.1492893389125272
1994-05-31,1.081042321113431,1.0785808254660778,1.2239624590760019,1.0742971003073511,1.184657908751518,1.0916573526514255,1.1529670647970474
1994-06-30,1.1009334998219182,1.0689814561194297,1.2332645737649797,1.0753713974076584,1.2018354484284153,1.0962423135325614,1.1565412626979183
1994-07-31,1.1030252734715797,1.0733642800895193,1.2442406284714878,1.0863401856612165,1.1900574610338166,1.0847317692404697,1.1597795782334723
1994-08-31,1.1148276438977256,1.063167319428669,1.233540159066633,1.1044820667617588,1.1825600990293037,1.0855995546558619,1.1640707626729363
1994-09-30,1.079822055879337,1.0773074447770705,1.2381042576551795,1.1071328237219868,1.1801949788312451,1.0955870705586959,1.1683778244948262
1994-10-31,1.1069255894819083,1.0582391030045162,1.2460281249041727,1.1050292713569152,1.1938852405856875,1.1084054392842326,1.1728176602279066
1994-11-30,1.0421704424972167,1.0507256053731842,1.2536288964660882,1.1098914001508855,1.1987801700720888,1.1015333255606705,1.1771570855707498
1994-12-31,1.0494656355946972,1.0463125578306167,1.2463578488665847,1.104119964870101,1.2119667519428816,1.109244058839595,1.1823365767472611
1995-01-31,1.0006654835395437,1.063367452523256,1.2482273856398847,1.1108550966558086,1.2094216217638016,1.0908306074628578,1.1873023903695996
1995-02-28,0.9880570984469456,1.072512412614956,1.255841572692288,1.1212971345643732,1.1933363141943432,1.0997754184440534,1.192051599931078
1995-03-31,1.042795461700906,1.0398007840301997,1.2353713550574037,1.1491053035015695,1.191665643354471,1.0925169006823225,1.197535037290761
1995-04-30,1.073557927821083,1.020980389839253,1.2266002184364961,1.138418624179005,1.1978623046999144,1.1023495527884632,1.2029239449585691
1995-05-31,1.0519794134718792,1.031802781971549,1.2286854388078383,1.1472982894476014,1.175102920910616,1.1119399938977228,1.2094197342613455
1995-06-30,1.0337801696188158,1.0412953675656875,1.2376548425111356,1.1750629080522332,1.147958043437581,1.1336228237787285,1.2151040070123738
1995-07-31,1.0835049957774807,1.0311948025003002,1.2155008208301863,1.157554470722255,1.157371299393769,1.1222865955409411,1.2205719750439294
1995-08-31,1.0476409804172462,1.0557372387998074,1.1967821081894015,1.1723711679474997,1.1636211044104954,1.1152161899890334,1.2263086633266358
1995-09-30,1.0530887135154159,1.046974619717769,1.1831387921560423,1.1924187149194019,1.1458177015130149,1.1560331025426318,1.2315817905789403
1995-10-31,1.0288676731045614,1.046974619717769,1.1830204782768268,1.196234454807144,1.1390573770740882,1.1853963433472148,1.2373702249946612
1995-11-30,1.0466670838492704,1.0289666562586235,1.1782883963637194,1.163218383854467,1.1698119262550883,1.197724465318026,1.2425671799396387
1995-12-31,1.0777530962395938,1.0294811395867527,1.1928991724786295,1.1416988437531592,1.17940438405038,1.1681406710246705,1.248655759121343
1996-01-31,1.0806630295994406,1.0479088519853557,1.208048991969108,1.1464939788969226,1.173271481253318,1.1564592643144238,1.2540249788855646
1996-02-29,1.08174369262904,1.0600645946683858,1.2074449674731236,1.1717168464326548,1.1547337918495155,1.163282373973879,1.2589156763032183
1996-03-31,1.0978616736492126,1.0568844008843805,1.2020114651194944,1.1570703858522466,1.1697453311435593,1.1801499683965002,1.2638254474408008
1996-04-30,1.133432391875447,1.077493646701626,1.20357408002415,1.1485080649969401,1.18506899498154,1.1814481333617364,1.2696390444990286
1996-05-31,1.1181310545851284,1.0968885323422553,1.2057405133681933,1.1619456093574043,1.1706111532427652,1.198224696855473,1.2749715284859244
1996-06-30,1.1156711662650411,1.0841646253670851,1.223344324863369,1.179607182619637,1.1721329477419808,1.203257240582266,1.2800714145998682
1996-07-31,1.0759532727460057,1.080912131490984,1.2396148043840518,1.1980090546685034,1.165100150055529,1.1728148323955347,1.2858317359655675
1996-08-31,1.0722950316186695,1.0918293440190427,1.226226964496704,1.2057961135238486,1.1525170684349293,1.1983821957417573,1.2911036460830263
1996-09-30,1.0922397192067765,1.0600571101080887,1.2278210595505499,1.2117045144801155,1.1529780752623031,1.2155190611408646,1.2967845021257915
1996-10-31,1.0744362117837063,1.0808342294662072,1.2316273048351567,1.2330305139349655,1.148366162961254,1.241288065237051,1.30223099703472
1996-11-30,1.1059171927889688,1.0591094614539365,1.2472689716065632,1.2424015458408713,1.1426243321464478,1.2591626133764644,1.3075701441225622
1996-12-31,1.0847941744066996,1.057097153477174,1.2624856530601631,1.2802947929890178,1.1273131660956852,1.2785537176224622,1.313584966785526
1997-01-31,1.0414024074304316,1.083630292029451,1.2855891405111641,1.3112779269793522,1.1186328547167486,1.3109011266783106,1.3194960991360607
1997-02-28,1.0505667486158192,1.0844971962630745,1.2828894033160907,1.297509508746069,1.1161718624363717,1.3141783794950062,1.3246421339226913
1997-03-31,1.0404813078291073,1.0702902829920282,1.3046985231724642,1.323848951773614,1.1267754951295172,1.3302113557248454,1.3303380950985588
1997-04-30,1.0415217891369364,1.0458876645398099,1.3036547643539262,1.341720912622558,1.1275642379761077,1.3791631336155195,1.3360585489074828
1997-05-31,1.1189068580698107,1.0360563204931357,1.296615028626415,1.3300479406827417,1.1273387251285127,1.3686814938000416,1.3426052357971292
1997-06-30,1.1637750230784103,1.002073673180961,1.304913364809624,1.3300479406827417,1.1449252092405175,1.3647123174680214,1.3475728751695786
1997-07-31,1.1714559382307277,0.9542747589702291,1.301912064070562,1.363166134405742,1.1168745416141248,1.4736163604019696,1.3533674385328078
1997-08-31,1.0901568961175152,0.9935908790398025,1.3017818728641548,1.3564866203471537,1.1401055320796987,1.4862894611014263,1.3589162450307923
1997-09-30,1.1407401760973679,0.9393408170442292,1.2825155011457654,1.3981307595918113,1.115707273693193,1.600585120660126,1.3648954765089276
1997-10-31,1.0576942912774794,0.9660180962482854,1.298675196460202,1.429728514758586,1.1342280144365,1.5580095564505667,1.370628037510265
1997-11-30,1.033155783719842,0.9179103950551207,1.274130235247104,1.4669014561423095,1.1142656013824177,1.6293663941360028,1.3759734868565552
1997-12-31,1.025303799763571,0.8831215910825316,1.27158197477661,1.488318217401987,1.096883058000852,1.7331570334424664,1.3825781595934665
1998-01-31,1.064880526434445,0.8835631518780729,1.2851879019067194,1.4631656395278934,1.1264989005668749,1.64840565450713,1.3885232456797185
1998-02-28,1.128879846073155,0.8876275423767119,1.3079357277704684,1.439169723039636,1.1283012988077818,1.6147781791551845,1.3939384863378694
1998-03-31,1.1609400337016327,0.8896690857241784,1.3490049096224612,1.470831456946508,1.1245779045217164,1.6903497979396471,1.399374846434587
1998-04-30,1.1673252038869917,0.893850530427082,1.338347770836444,1.5026014164165526,1.1030984665453516,1.7113101354340987,1.4053921582742557
1998-05-31,1.1627726355918324,0.8995711738218152,1.3565493005198195,1.5231870558214595,1.0960386363594614,1.743653896993803,1.4110137269073528
1998-06-30,1.153586731770657,0.8721342530202498,1.3469178004861289,1.5460348616587813,1.0907776509049358,1.774342205580894,1.416798883187673
1998-07-31,1.1548556771756047,0.848150561062193,1.3455708826856427,1.564432676512521,1.0579452436126973,1.8630593158599387,1.4224660787204235
1998-08-31,1.0156955680759443,0.8541724300457347,1.3239071914744038,1.5960342165780737,1.0894720118723558,1.8736787539603406,1.4285826828589214
1998-09-30,0.9798415145228635,0.8639099957482561,1.289353213776922,1.5882136489168412,1.1222651194297137,1.8045400079392038,1.4351541632000724
1998-10-31,1.0711627436763944,0.8315133709076965,1.3297099693681398,1.5478730222343535,1.1219284398938847,1.7525692557105548,1.4397466565223127
1998-11-30,1.114651951069656,0.8265242906822504,1.3464643149821782,1.536263974567596,1.0957875072443573,1.735043563153449,1.444209871157532
1998-12-31,1.1424067846512902,0.8125560301697203,1.3152263428745916,1.5714444195851938,1.0903085697081354,1.8339410462531955,1.4496978686679307
1999-01-31,1.143891913471337,0.8154812318783313,1.2793206637141152,1.5871588637810456,1.0700288303115641,1.919769487217845,1.4547718112082686
1999-02-28,1.1166672859307192,0.8313831158999588,1.2545018428380614,1.625409392398169,1.073987936983717,1.909018778089425,1.4598635125474975
1999-03-31,1.1591006427960866,0.8369533827764886,1.2797173298791065,1.5815233388034182,1.075384121301796,1.7881778894363645,1.4661409256514517
1999-04-30,1.2113760817861898,0.865911969820555,1.327962673215549,1.552739614037196,1.0751690444775357,1.674270957879268,1.4715656470763623
1999-05-31,1.1598925983102768,0.8949200208095437,1.3173389718298245,1.574943790517928,1.0828027446933262,1.6977107512895777,1.476568970276422
1999-06-30,1.2123197437539013,0.9290164736023873,1.3164168345495437,1.5911657115602624,1.0400320362779398,1.7702030003696427,1.4824752461575277
1999-07-31,1.2491742639640198,0.936727310333287,1.317469968017183,1.5860739812832698,1.033479834449389,1.802774735576444,1.4881086520929263
1999-08-31,1.266912538512309,0.9563049111192528,1.304031774343408,1.569261597081667,1.0090897103563834,1.8838995986773839,1.4939122758360888
1999-09-30,1.2880699779054645,0.9568786940659242,1.2788639610985801,1.5706739325190404,0.9806333805243334,1.946633455313341,1.4997385337118494
1999-10-31,1.328515375211696,0.921474182385485,1.2315459945379326,1.602244478562673,0.9470957189104011,2.0692713629980815,1.5055875139933257
1999-11-30,1.3867043486459685,0.8962257897881227,1.0986621817272897,1.6732239089629994,0.8678238072376006,2.341173620096029,1.5110076290437018
1999-12-31,1.4922325495779267,0.8460371455599878,1.0326325846054796,1.7349658712037341,0.8116756069093278,2.5277651576176825,1.5176560626114939
2000-01-31,1.3997141315040953,0.905259745749187,1.0137354083071992,1.7285464974802802,0.7961726028173597,2.6068842070511162,1.523878452468201
2000-02-29,1.4450648693648278,0.9272575575708922,0.9120577468539871,1.7665745204248464,0.7430678902094418,2.8641836782870613,1.5304311298138142
2000-03-31,1.4798909327165202,0.8924853991619838,0.9659603596930577,1.7466122283440457,0.7799983643528511,2.5385259940658225,1.5376241561239392
2000-04-30,1.3813301965976,0.8546440182375157,1.0063375027282275,1.7651263179644925,0.7972363282050491,2.2988891402260085,1.5446972272421091
2000-05-31,1.3401665567389915,0.8682328581274922,1.065711415389193,1.7250579505466983,0.8449907842645316,2.0788854495063798,1.5524207133783194
2000-06-30,1.3827838532432914,0.8813431742852172,1.1150538539217125,1.6760663047511721,0.8547081782835738,2.054978266837056,1.5586303962318329
2000-07-31,1.3220796420859109,0.8768483240963626,1.1547497711213257,1.6772395511644977,0.8501782249386709,2.0177831602073057,1.5661118221337456
2000-08-31,1.3383412216835675,0.8815833050464831,1.1359273498520481,1.6244065053028163,0.8622507557328,2.091634023870893,1.573942381244414
2000-09-30,1.2676768051786753,0.8876662298513037,1.1777294763266033,1.6435745020653896,0.8715630638947142,2.0242834083022503,1.5819694873887606
2000-10-31,1.2107581166261527,0.846300983540233,1.265941414103466,1.6690499068474032,0.8950952666198714,1.924283807932119,1.5908285165181377
2000-11-30,1.1594219724812038,0.8475704350155434,1.3891175136957332,1.6877432658040943,0.9484429445104158,1.8340348973401026,1.5989417419523806
2000-12-31,1.1751901113069483,0.8504521744945963,1.4580177423750416,1.675253965637144,0.9668427376339179,1.8842874535272216,1.6069364506621422
2001-01-31,1.1794207957076532,0.8591267866744412,1.4342520531743284,1.6774317957924725,0.9691631602042393,1.77273763627841,1.6156139074957179
2001-02-28,1.086128610767178,0.9013099119001562,1.5702191478152547,1.641870241721672,1.021691803487309,1.8803428108005094,1.6217532403442017
2001-03-31,0.9965230003788857,0.9021210908208662,1.6433913601034456,1.6812751275229922,1.0402865943107782,1.945590706335287,1.6285646039536472
2001-04-30,1.0720594438076054,0.8896718197675382,1.6338596902148457,1.706662381948589,1.0358133619552419,1.8987019703126065,1.6349160059090666
2001-05-31,1.0380751594389044,0.9189420226378902,1.6807514633240115,1.704443720852056,1.0500040050140287,1.9943965496163618,1.6401477371279758
2001-06-30,0.9994587635077772,0.9271206066393674,1.778571198489469,1.67444551136506,1.0860191423860097,2.153948273585671,1.644740150791934
2001-07-31,0.9686754335917376,0.91423363020708,1.8408211904366003,1.7050878642230405,1.1189255224003058,2.204781452842293,1.6496743712443096
2001-08-31,0.9462990310757684,0.9363580840580914,1.9256830473157276,1.7173644968454467,1.1754312612815214,2.3844711412489397,1.654788361795167
2001-09-30,0.8452342945568764,0.9107955083633055,1.9591899323390216,1.739003289505699,1.1949434202187945,2.5759441738912296,1.6594217692081934
2001-10-31,0.8672949096448108,0.9250039182937732,1.896104016517705,1.7363947845714407,1.1400955172307519,2.4731640013529694,1.6630724971004514
2001-11-30,0.8944412403166935,0.9170488845964466,1.8629221962286453,1.7119116181089833,1.1032704320241986,2.251815823231879,1.6658997203455221
2001-12-31,0.890237366487205,0.8978825629083809,1.8789433271162115,1.727832396157397,1.1076835137522953,2.289871510644497,1.6683985699260406
2002-01-31,0.8480401153157114,0.9278718405095209,1.915394827662266,1.7610067781636192,1.1305017941355926,2.3565067716042516,1.670734327923937
2002-02-28,0.8578773806533738,0.9348308793133423,1.9598319876640309,1.8039753435508115,1.176287116798084,2.4547731039801493,1.6729062825502383
2002-03-31,0.9017149148047611,0.9273522322788356,1.9576761724776006,1.8256230476734212,1.1681707356921773,2.366401272236864,1.675081060717554
2002-04-30,0.9105517209698478,0.9502578324161228,2.0232583242556004,1.8528248310837552,1.217350723664818,2.4676832466886016,1.6775936823086304
2002-05-31,0.9300375277986026,0.9795257736545393,2.1104607580310164,1.8657946049013412,1.2463236708880405,2.5496103304786626,1.6799423134638625
2002-06-30,0.8984162518534501,0.9946104705688193,2.15288101926744,1.9046031326832888,1.2833394839134156,2.7102357812988185,1.6821262384713656
2002-07-31,0.8156721150577473,1.0204703428036086,2.2219884999859247,1.923077783070317,1.293221197939549,2.7980474206129,1.6846494278290727
2002-08-31,0.8142039052506433,1.0091431219984885,2.257762514835698,1.9313470175375191,1.2971008615333675,2.8598842686084454,1.6870079370280335
2002-09-30,0.728956756370901,1.038206443912045,2.268373998655426,1.9840727911162936,1.3125363617856145,3.10869419997738,1.6893697481398728
2002-10-31,0.7580421309501,0.9765369811436695,2.249092819666855,1.9443913352939677,1.3163427172347926,3.010148593838097,1.6917348657872688
2002-11-30,0.7900315088761941,0.9521235566150777,2.2571895538176556,1.890531695306325,1.31397330034377,2.8548249263960512,1.6937649476262138
2002-12-31,0.7695696927963007,0.9859239428749131,2.3104592272877524,1.922292627787471,1.3225141267960043,3.106049519918904,1.6956280890686029
2003-01-31,0.7491760959371988,1.0172763242583354,2.3557442281425924,1.9267139008313823,1.3369295307780806,3.160715991469477,1.6973237171576712
2003-02-28,0.7357658438199229,1.039452948127167,2.4344260853625554,1.9230531444198027,1.3484271247427722,3.303580354283897,1.698851308503113
2003-03-31,0.7228899415530743,1.0474567358277465,2.4353998557967,1.9442067290084202,1.3612371824278287,3.370973393511288,1.7005501598116157
2003-04-30,0.7899741281291995,1.0275550578470192,2.411776477195472,1.9467341977561312,1.3665460074392972,3.1383762293590096,1.7022507099714272
2003-05-31,0.8452723170982436,1.0479006479923902,2.4144294313203876,1.9315496710136335,1.363129642420699,3.0244531722332777,1.7037827356104014
2003-06-30,0.868686360281865,1.074517324451397,2.450162986903929,1.9464226034804384,1.369263725811592,2.8907723420205667,1.7054865183460115
2003-07-31,0.886928773847784,1.0869817254150334,2.5217077461215234,1.8843317224294125,1.3862425960116558,2.7783212979159666,1.7066803589088537
2003-08-31,0.9144235658370653,1.1192650826598598,2.550203043652697,1.8596469768655872,1.403293379942599,2.7347016535386857,1.7078750351600898
2003-09-30,0.9521892591061359,1.155976977371103,2.5359219066082415,1.8598329415632737,1.395715595690909,2.7439996391607173,1.7092413351882176
2003-10-31,1.0073210172083813,1.16210365535117,2.573707143016704,1.8256120154385094,1.4137203268753218,2.8597964239333,1.7104378041228492
2003-11-30,1.0271652412473864,1.1397912651684277,2.5631549437303356,1.830723729081737,1.4077827015024453,2.802886475097027,1.711635110585735
2003-12-31,1.097320627224583,1.1215546049257328,2.591093332616996,1.8402434924729623,1.4096128190143986,2.8157797528824733,1.7130044186742035
2004-01-31,1.1239855184661403,1.15935099511173,2.6488747139343554,1.8098794748471585,1.4521831261486335,2.912924154356918,1.7142035217672753
2004-02-29,1.1503991781500946,1.1672345818784897,2.6599999877328795,1.820376775801272,1.428367322879796,2.9216629268199887,1.7152320438803357
2004-03-31,1.1643190082057109,1.217192221982889,2.663989987714479,1.8278403205820573,1.4110840782729503,2.9707468639905645,1.7167757527198277
2004-04-30,1.1317180759759509,1.2244953753147862,2.6530676287648496,1.8561718455510794,1.4123540539433959,2.936286200368274,1.7181491733220036
2004-05-31,1.1331893094747199,1.1976789265953924,2.644047198827049,1.8704643687618228,1.3951233344852865,2.87550507602065,1.7191800628259966
2004-06-30,1.1652585669328543,1.2241476308731507,2.6591182678603635,1.8960897306138598,1.3934491864839043,2.944517197845146,1.7205554068762572
2004-07-31,1.1231927326665783,1.220720017506706,2.7130983686979286,1.9199804612195943,1.3845311116904073,2.894165953761994,1.7222759622831332
2004-08-31,1.1309427625219775,1.2190110094821964,2.742671140916736,1.9180604807583748,1.3778853623542933,2.9497339400742244,1.7241704658416448
2004-09-30,1.1601210857950446,1.214866372049957,2.759401434876328,1.9194031230949054,1.3857393089197128,2.9582881685004394,1.726067053354071
2004-10-31,1.2037416386209383,1.214623398775547,2.766023998320031,1.9276565565242134,1.3912822661553916,2.9612464566689396,1.7279657271127606
2004-11-30,1.2771698785768155,1.2221540638479556,2.790641611905079,1.8914166132615582,1.401438626698326,2.9810868079286212,1.7305576757034298
2004-12-31,1.3303001455256112,1.2210541251904923,2.8171527072181775,1.8953885881494075,1.4003174757969674,3.0174560669853503,1.7333265679845553
2005-01-31,1.3136713937065412,1.272216293035974,2.8461693801025247,1.911878468866307,1.3994772853114892,3.068149328910704,1.7360998904933307
2005-02-28,1.3647732109217254,1.2797223691648862,2.8808926465397753,1.9199083584355456,1.4063347240095154,3.1144783837772554,1.73887765031812
2005-03-31,1.3357035415290928,1.2858650365368776,2.925258393296488,1.9195243767638586,1.415757166660379,3.1334767019182967,1.7425292933837881
2005-04-30,1.3017766715742538,1.2901083911574494,2.9314014359224108,1.9164531377610363,1.4122177737437283,3.159171210874027,1.746188604899894
2005-05-31,1.2950074328820678,1.267531494312194,2.953386946691829,1.9170280737023646,1.421679632827811,3.188235586014068,1.7503794575516538
2005-06-30,1.3190945711336741,1.280206809255316,2.973174639234664,1.93792367970572,1.4249494959833149,3.2816508886842803,1.7544053303040226
2005-07-31,1.3606460501243849,1.2808469126599435,2.9996358935238523,1.93792367970572,1.419819677797775,3.3285784963924656,1.758615903096752
2005-08-31,1.4036424653083157,1.2831524371027316,2.9879373135391094,1.94121814996122,1.4264928302834243,3.425440130637486,1.763891750806042
2005-09-30,1.4523488588545141,1.2676262926137885,3.0037733813008667,1.9478182916710882,1.4180765225847523,3.5220375423214634,1.7690070368833795
2005-10-31,1.405002286055857,1.2799222676521422,3.0251001723081035,1.9326253089960537,1.4383550168577142,3.497031075770981,1.7737833558829645
2005-11-30,1.4354908356632692,1.2782583687041946,3.0018069009813306,1.936877084675845,1.4157728430930479,3.551584760553008,1.7792820842862018
2005-12-31,1.509562162783494,1.306763530326298,2.943271666412195,1.9376518355097152,1.3963767551426731,3.6439259643273867,1.784975786955918
2006-01-31,1.5957581622784314,1.315910875038582,2.9841831425753247,1.9240882726611472,1.3741743647359046,3.7627179507644595,1.7912232022102637
2006-02-28,1.5880985230994948,1.3064363167383042,3.0522225182260416,1.9058094340708664,1.3674409103486986,3.7047720943226867,1.7973133610977787
2006-03-31,1.6401881546571582,1.3146668655337554,3.058021741010671,1.8894194729378568,1.3580055680672924,3.7907228069109733,1.8039634205338406
2006-04-30,1.7149807345095247,1.3180849993841433,3.0607739605775803,1.8965992669350207,1.357190764726452,3.857439528312607,1.8104576888477626
2006-05-31,1.635062632281381,1.2997636178927037,3.0797507591331614,1.91442730004421,1.3702197960678262,3.7417163424632287,1.8182426569098078
2006-06-30,1.62198213122313,1.2702589837665392,3.0738992326908083,1.916533170074259,1.3661091366796227,3.7155243280659858,1.8255156275374471
2006-07-31,1.624577302633087,1.236597120696726,3.1412176258867373,1.9117418371490733,1.3805898935284266,3.7348450545719296,1.8328176900475968
2006-08-31,1.6643794465475976,1.233876607031193,3.1273962683328356,1.912124185516503,1.3763100648584885,3.7374594461101296,1.8405155243457967
2006-09-30,1.6582212425953713,1.2227717175679125,3.1539791366136645,1.9073438750527119,1.3961289297924506,3.7453081109469606,1.8480616379956145
2006-10-31,1.7152640533406522,1.2150682557472345,3.147355780426776,1.9199323446280596,1.3820280276015469,3.7793904147565787,1.8556386907113964
2006-11-30,1.7617477091861837,1.215797296700683,3.165925179531294,1.9172444393455805,1.3879707481202335,3.8398606613926836,1.8634323732123843
2006-12-31,1.808610198250536,1.21056936832487,3.1801718428391847,1.9245299682150938,1.385194806623993,3.9389290664566152,1.870886102705234
2007-01-31,1.8203661645391644,1.2324806738915501,3.213245630004712,1.906439386513872,1.3943370923477112,3.9590176046955445,1.8791180015571367
2007-02-28,1.83037817844413,1.2488726668543078,3.240558217859752,1.9115867728574594,1.4064678250511362,4.017611065245038,1.886258649963054
2007-03-31,1.8757715572695444,1.2503713140545332,3.2645383486719144,1.9150276290486028,1.412234343133846,4.085508692247679,1.894369562157895
2007-04-30,1.9466757221343332,1.2499962026603169,3.316770962250665,1.90506948537755,1.4168947164661878,4.148425526108293,1.9027047882313897
2007-05-31,1.9836625608548852,1.2437462216470152,3.346290223814696,1.9126897633190603,1.4205786427289997,4.208162853684253,1.9105058778631383
2007-06-30,1.9828690958305435,1.2610342941279087,3.358336868620429,1.9400412269345229,1.4158907332079942,4.231728565664885,1.918147901374591
2007-07-31,1.9549106415793327,1.2828501874163216,3.3640460412970836,1.9361611444806537,1.4099439921285206,4.338368125519639,1.9258204929800893
2007-08-31,1.9036919827699543,1.2256350690575537,3.377838630066402,1.9541674431243239,1.4399757991608582,4.309301059078658,1.9339089390506057
2007-09-30,2.0034454426671,1.1972003354554186,3.332575592423512,1.9494774412608256,1.4137682396161306,4.508390768008092,1.9400974476555677
